Node_Config Probability Error
10001000000100011100100110 0.000029 0.000004
00100000111111111100000100 0.000008 0.000005
10000000000100011100000110 0.000035 0.000008
10111010000100010100101101 0.000009 0.000005
11111011111011100011111110 0.000008 0.000002
10101000001110010100100100 0.000004 0.000002
01111111111011000011111000 0.000004 0.000002
11000101000000001111010010 0.000001 0.000002
10001000000101111100000101 0.000018 0.000002
00101000101110111000000001 0.000001 0.000002
11110111111010100011111011 0.000005 0.000002
01110101111011100011111010 0.000017 0.000005
11110111111011000011110010 0.000004 0.000004
00111111110111111010001000 0.000004 0.000002
11000000000100001110100010 0.000004 0.000014
11111011000100001110101011 0.000009 0.000004
11100001101010001111110010 0.000001 0.000005
01101100111111111010000001 0.000017 0.000006
01110101111011100011111110 0.000009 0.000002
01010111111011000011111010 0.000078 0.000004
01111001111111111000001000 0.000001 0.000003
01110111110011100011111011 0.000001 0.000002
10001010000100111100000001 0.000019 0.000002
11111001001110001110100110 0.000004 0.000002
00100110111111110001001101 0.000010 0.000006
01100101111011000011110000 0.000014 0.000008
10001100000100111100000001 0.000012 0.000003
11010011011001000011111011 0.000024 0.000004
11011111001000000111111110 0.000003 0.000005
11110001111011000011111000 0.000004 0.000005
00100100101110111000000100 0.000004 0.000002
01110101111010101011100011 0.000001 0.000003
00100000111111111100000101 0.000004 0.000004
11111111101010000011111010 0.000006 0.000005
10001000001100111100000010 0.000003 0.000008
11111111011110001010001110 0.000001 0.000004
00001000010100111100000111 0.000003 0.000002
10111011101110111100001000 0.000005 0.000002
01101100111111111000000100 0.000009 0.000002
11010111010001001010011010 0.000010 0.000005
00000000010001110101110001 0.000001 0.000005
00001100010100111000000111 0.000001 0.000007
01010111111001001011011010 0.000001 0.000003
10001000000101010100100001 0.000009 0.000003
11000101110011000011110001 0.000004 0.000003
00010110110011110001011100 0.000001 0.000002
11101000001010000111110011 0.000001 0.000002
11110101101010101010110010 0.000001 0.000002
01010111110001001011011011 0.000005 0.000002
11111011001010001110101110 0.000005 0.000002
11111001101010001111110011 0.000003 0.000005
10001010000100010100100001 0.000022 0.000010
10001010000100010100100011 0.000006 0.000002
10000010000000000101110110 0.000006 0.000007
11110011111011000011111000 0.000042 0.000002
00100110111101111000001000 0.000001 0.000004
01010101110001000011110011 0.000010 0.000002
11010011001011000111111111 0.000004 0.000004
00101100101100111100000001 0.000003 0.000002
11111111111110101010011010 0.000003 0.000002
00101110100100111100001100 0.000001 0.000002
01111111111011111010001100 0.000008 0.000002
01110111111011000011110101 0.000024 0.000002
10011010000100111100001111 0.000008 0.000004
00000100111101111000000100 0.000026 0.000002
10101000000100011100000000 0.000018 0.000002
11111001000100001110100110 0.000008 0.000002
10000100000100011100000111 0.000001 0.000005
00001110000100111100001100 0.000019 0.000004
01111111111010101011001110 0.000003 0.000009
11011111110100001010001010 0.000008 0.000005
10000000000000010101100101 0.000018 0.000011
00001000000100011100001011 0.000003 0.000007
11110101111011100011110100 0.000005 0.000002
10101010100100010100101101 0.000003 0.000005
10000010000100010100001000 0.000001 0.000024
11111011111110101010011010 0.000006 0.000005
10011010000100010100001100 0.000006 0.000003
11010001000100001110100110 0.000005 0.000002
11001000000100001100000111 0.000004 0.000004
11110101101011000011110111 0.000004 0.000003
00000000000101111100000101 0.000015 0.000004
00101010111111110001101101 0.000001 0.000002
10100010001011010101111100 0.000001 0.000002
11110011111011100011111000 0.000018 0.000002
10101110100100111100000100 0.000001 0.000003
10101000100111010101110101 0.000001 0.000005
11111011111111101010001110 0.000005 0.000004
10000000000101011100000000 0.000014 0.000009
10000000000100010101100011 0.000001 0.000002
00010110110111111000001101 0.000010 0.000004
01010111011011101011011011 0.000003 0.000010
11010111000000000011111110 0.000017 0.000002
00111111100100111000001101 0.000001 0.000002
10101010001100010100101100 0.000003 0.000002
00000110110001110001011000 0.000001 0.000004
01010111011001101010011110 0.000001 0.000002
01010101110011000011110010 0.000001 0.000004
11010001000001000111111110 0.000005 0.000003
00101010001110111100000100 0.000001 0.000006
00100100101010110001110100 0.000003 0.000002
11111011111111101010011010 0.000001 0.000004
01010111010001101010011010 0.000001 0.000004
00001110000100111100000100 0.000001 0.000004
10001010000100010101101111 0.000013 0.000003
01110111111011001011011011 0.000003 0.000004
10000000000101111100000100 0.000031 0.000002
10101000001100010101100111 0.000009 0.000007
10101000000100010101100101 0.000018 0.000002
11111111110111101010001010 0.000009 0.000002
00110111111011000011111101 0.000001 0.000002
00001010001100111100000111 0.000004 0.000005
10001100000100011100000100 0.000058 0.000005
10101100100100111100000000 0.000015 0.000002
10001010000100010101100111 0.000004 0.000002
11001000000100001100000011 0.000003 0.000005
00101100100100111000000100 0.000013 0.000004
01110011111011101011011000 0.000008 0.000002
11001101000100001111100010 0.000003 0.000005
11110111101011000011111111 0.000001 0.000002
01110001111011101011000011 0.000001 0.000003
00111111111110111000001101 0.000001 0.000003
10000100000100010100110100 0.000004 0.000005
11000100110011000011110010 0.000004 0.000005
11011111100100001010001010 0.000014 0.000002
10011010000100011100001001 0.000026 0.000003
10000000000100011100100110 0.000001 0.000007
00000110110101111000000101 0.000003 0.000002
10101000101100111100000000 0.000022 0.000002
11010011000000001110001010 0.000006 0.000005
00000000000100011100000100 0.000001 0.000002
11111001001110001110100011 0.000001 0.000002
11111011001110001110101010 0.000005 0.000002
10001110000100011100000110 0.000001 0.000003
00011110110101111000001000 0.000003 0.000002
01110111111010101011011111 0.000004 0.000007
00101100110110111000000101 0.000004 0.000005
00101110111011110001011101 0.000008 0.000008
11110001101010000111110010 0.000001 0.000005
10101000100110010100100101 0.000009 0.000002
01110111111011100001111001 0.000006 0.000004
10011010000101010100101101 0.000003 0.000008
00111110111111110000011101 0.000012 0.000004
11010011000001000111110011 0.000003 0.000003
01110111111011110011111101 0.000017 0.000002
11010101100011000011110010 0.000004 0.000004
10000000000101010100000101 0.000006 0.000005
11011011000100001111101010 0.000003 0.000005
00111101111111111010001100 0.000001 0.000002
11110101111011100011111010 0.000001 0.000002
01110111011011100011011111 0.000006 0.000002
00000100111111111000001000 0.000012 0.000004
11111111000000000111111010 0.000008 0.000002
11010011110001000011111011 0.000006 0.000005
11010111000000001010011010 0.000005 0.000002
11010011000001000111110110 0.000004 0.000005
10111010101110111100001100 0.000006 0.000002
01111011111011101011011001 0.000001 0.000002
11111111110011000011111010 0.000013 0.000004
01100100111011110011110100 0.000013 0.000002
11001001000100001111100010 0.000008 0.000002
01110111111011101011111101 0.000004 0.000002
10000000000101010100110001 0.000008 0.000002
01010101011001000011110011 0.000013 0.000009
10001000100100010100100101 0.000004 0.000004
01110101111010101011011011 0.000003 0.000005
00000110111111110001011100 0.000004 0.000004
10000000000001010101110000 0.000009 0.000002
01110111111011110011111100 0.000003 0.000002
11000101001000000011110010 0.000001 0.000002
10101010000100010101101101 0.000005 0.000002
11111011000100111110001110 0.000001 0.000007
00000110110101111000000000 0.000006 0.000002
11111111101010000011111100 0.000001 0.000004
11011101000000000111111111 0.000008 0.000005
10101010000110111100000100 0.000001 0.000002
10001000000100011100100011 0.000010 0.000006
00100110110111111000001100 0.000005 0.000002
00110110111111110001011101 0.000015 0.000004
11111011000000000111110010 0.000004 0.000002
10101000101010010101110100 0.000003 0.000002
00100110111011110001101101 0.000003 0.000010
10011011000100011100001001 0.000008 0.000003
10000000000100010100000100 0.000003 0.000002
11111001001010000111111010 0.000004 0.000005
00101110110111110000001101 0.000001 0.000002
11001000001000000111110111 0.000003 0.000008
01010111010001000011011011 0.000009 0.000012
00000110010001110001011100 0.000004 0.000005
00100100111011110001100001 0.000001 0.000002
10001110100100111100000000 0.000001 0.000007
10111010101100111100001000 0.000001 0.000008
11111001001010000111111011 0.000003 0.000004
01010111111011101011011001 0.000005 0.000002
10101000100100010100110001 0.000006 0.000002
00101100111111110001110101 0.000001 0.000008
01110011011011101011011110 0.000006 0.000004
11100101110011000011110001 0.000003 0.000005
11000000000001000111110111 0.000004 0.000003
11110001001000000111110111 0.000001 0.000002
10111010001110111100001100 0.000006 0.000002
10101000100100011100100000 0.000001 0.000005
11001101000000001111100010 0.000001 0.000002
11010011000000001110111010 0.000001 0.000002
00000110110101110001011000 0.000001 0.000002
11100101101011000011110000 0.000006 0.000004
00110111111011110011011001 0.000005 0.000010
10111010001100111100001110 0.000005 0.000003
10101000101010010101110000 0.000003 0.000005
01110001111011000011111111 0.000003 0.000002
11011011000100001111001010 0.000005 0.000010
00010010010101111100001101 0.000006 0.000003
01110101111011101011111010 0.000001 0.000002
11000001000001000111110010 0.000010 0.000002
00001100100100111100000100 0.000014 0.000004
10000100000001010101110101 0.000014 0.000004
11001000000100011100000111 0.000004 0.000002
10001000000100111100001011 0.000003 0.000003
11111011101010001110101010 0.000008 0.000002
01110101111011101011001110 0.000003 0.000002
00100000111011110101110001 0.000003 0.000004
00111011110111111000001001 0.000001 0.000007
00011010000100011100001100 0.000001 0.000003
11010011111011000011111010 0.000033 0.000002
10001010000100010100111111 0.000012 0.000002
10000000000101010101100000 0.000003 0.000007
00000000010101110100000101 0.000012 0.000002
01110101111011101011110110 0.000009 0.000002
01111111111011101011111010 0.000013 0.000004
01100101111011101011010011 0.000032 0.000002
11110101101010000011110100 0.000005 0.000002
00010010011101111100001100 0.000001 0.000003
10001000000100010100000001 0.000022 0.000004
11110101101011000011110000 0.000009 0.000002
01111011111110101010001110 0.000009 0.000005
01010111111011100011011100 0.000001 0.000007
01010111110011000011111000 0.000010 0.000002
10101000000100111100000111 0.000009 0.000002
01010111110011101010011010 0.000003 0.000002
00100110110111110001011101 0.000004 0.000002
11110101101010101011010010 0.000004 0.000005
11010001000000000101110010 0.000001 0.000003
10000100000101010100100101 0.000003 0.000002
00011110110111111000001100 0.000005 0.000002
11010011001010000111111111 0.000001 0.000007
11111111100100001010001010 0.000001 0.000002
11101101101010000011110111 0.000001 0.000003
11011111001000000111111111 0.000003 0.000007
11010101001000000111111110 0.000018 0.000004
10000000000001010100110101 0.000012 0.000003
10101000101110010100110101 0.000005 0.000003
01010111011011101010011011 0.000005 0.000002
01010111111011101011001110 0.000010 0.000002
00010110111101111000001001 0.000004 0.000005
00001000110111111100000101 0.000001 0.000004
00100110111011110001110000 0.000001 0.000002
00000110110101110000001001 0.000003 0.000002
10000000000100111100000111 0.000005 0.000005
01111111110011000011111101 0.000001 0.000007
01010111110011101011011010 0.000008 0.000002
10101000101110110101100101 0.000001 0.000005
00000000011101111100000101 0.000001 0.000002
10011010000100011100001011 0.000006 0.000005
11011001001000000111110011 0.000013 0.000004
11111111111011000011111101 0.000004 0.000002
11010001001000001110110010 0.000005 0.000003
11111011100010000111111011 0.000005 0.000011
10101000000110111100000100 0.000021 0.000004
01110111111010101011110011 0.000001 0.000003
10111010000100010101101100 0.000001 0.000002
10101000100110111100000101 0.000014 0.000002
11111111110011100011111000 0.000001 0.000002
01100001111011000011110001 0.000003 0.000003
11011011000100001110001111 0.000004 0.000007
11001001000100001110000111 0.000003 0.000003
01111111110111101010001111 0.000005 0.000002
10001000000100011100001110 0.000018 0.000004
00000110111111111000001001 0.000037 0.000003
10101000000100010101100111 0.000001 0.000002
11111111000100001110101010 0.000001 0.000002
11111001101010001110101011 0.000001 0.000002
10011010000100010100111100 0.000001 0.000005
10000100000000010101100000 0.000004 0.000002
01110101111011101011011111 0.000004 0.000004
01010101011011000011110011 0.000005 0.000004
11101001000000000111110010 0.000010 0.000002
01110111111010101011011011 0.000055 0.000002
01000100110001000011110011 0.000003 0.000004
10001000000100010101110110 0.000012 0.000002
11111111111010000011111011 0.000028 0.000003
00100100111101111000000001 0.000003 0.000003
11101000000000000111110010 0.000004 0.000002
11111111111010101010011010 0.000004 0.000002
00000110010101111000001001 0.000004 0.000002
11101101101010001110110010 0.000001 0.000002
00000000010101110101010100 0.000003 0.000002
10101010000100010100101101 0.000015 0.000002
01110101111011111010001000 0.000010 0.000002
11111101101010001011110000 0.000001 0.000002
00100100101010110001110001 0.000001 0.000003
00010111111111111000001000 0.000006 0.000004
11000001001000001110100010 0.000006 0.000002
00111010111110111100001100 0.000001 0.000002
00111010111111110001001101 0.000004 0.000002
11111011111111111010001100 0.000001 0.000002
00001100100100111100000000 0.000026 0.000002
11110111111011100011111101 0.000005 0.000004
01010111011011001011011010 0.000001 0.000002
11001000000100001110000011 0.000004 0.000004
01111111111010000011111011 0.000044 0.000011
00000000000100011100000111 0.000003 0.000002
01111111111011000011111010 0.000012 0.000002
00110111111011100001111001 0.000005 0.000005
00001010010101110100001100 0.000009 0.000004
01010111010001101010011111 0.000001 0.000002
11110101111011000011111011 0.000004 0.000002
10001010000100011100000011 0.000013 0.000002
01010111111011101010011110 0.000008 0.000005
10001110000100010100111101 0.000001 0.000004
01111111111011100011011101 0.000006 0.000002
10000000000001010101100000 0.000004 0.000003
11010111000001000011111011 0.000013 0.000002
11111001101010001110110010 0.000005 0.000002
11010101110001000011111011 0.000005 0.000002
10000001000000000101110110 0.000004 0.000002
11111001111011000011110111 0.000001 0.000005
01110111111011101011000011 0.000003 0.000005
01101100111111111000000000 0.000010 0.000002
00001000000101010101100101 0.000003 0.000013
10001100100100010100110101 0.000001 0.000002
10001010100100111100001100 0.000003 0.000005
11110111100010000011111000 0.000001 0.000002
10000000000100010100000001 0.000004 0.000005
10001000000100001100000110 0.000004 0.000005
11110001001010001111100011 0.000001 0.000002
01010111111011001010011110 0.000001 0.000005
11101101100010000011110001 0.000001 0.000004
00000010010101110101011100 0.000001 0.000003
01111111111011110011011001 0.000001 0.000004
01111101111011101011001011 0.000001 0.000005
00101000000100111100000110 0.000003 0.000008
11011001000100001110000111 0.000001 0.000002
10101010101110111100000100 0.000004 0.000002
01010111010001001011011011 0.000003 0.000005
00000100111111111000001100 0.000003 0.000002
00101000001110010100100101 0.000006 0.000002
11111111000000000111111110 0.000003 0.000003
00010110111101111000001000 0.000006 0.000002
11110111000000000011111011 0.000001 0.000002
00000000011001110101110100 0.000003 0.000004
10001000000100000101100110 0.000001 0.000003
01111101111011111010001001 0.000003 0.000002
00001100110101111000000101 0.000013 0.000002
11111111111010101011111010 0.000003 0.000002
00110110111011110000111101 0.000001 0.000005
11011111000000000111110110 0.000004 0.000007
00001010000100111100000011 0.000004 0.000008
10000000000100010100000011 0.000003 0.000004
01110111111011101011110010 0.000001 0.000004
00000000000100011100000011 0.000001 0.000005
00001100111101111000000100 0.000001 0.000002
01110111111010100011111010 0.000015 0.000011
11101001001010001110110010 0.000003 0.000003
01111011111011101011011011 0.000010 0.000002
10101000000100011100000110 0.000012 0.000002
11111001001000001110100110 0.000003 0.000002
11011111110000000011111010 0.000001 0.000002
00011110010101111000001110 0.000001 0.000002
00000000011101111100000100 0.000008 0.000002
10101000100110010100100100 0.000003 0.000002
11010011011011000111111011 0.000012 0.000002
00100000111011110001010100 0.000004 0.000005
11110011001010000011111011 0.000001 0.000003
00101010111111111100001101 0.000018 0.000002
01110111111011101010111010 0.000001 0.000005
10001110000100010100101101 0.000005 0.000007
11010111011001000011111111 0.000003 0.000004
01111111111010100011111010 0.000005 0.000003
10101000100110111100001100 0.000005 0.000004
01000101111011100011110001 0.000001 0.000007
00101110111111110001101101 0.000005 0.000005
11010011001001000111111110 0.000009 0.000009
00001010000100111100000100 0.000012 0.000004
00000000111111111000000101 0.000005 0.000002
10111010100100111100001100 0.000005 0.000007
11111011111010000011111010 0.000012 0.000002
01110111011011101010011011 0.000001 0.000011
01110111111011001011111011 0.000001 0.000002
11000101000000000011110111 0.000005 0.000002
01010101011001000011111111 0.000003 0.000002
00001100010100111000000001 0.000001 0.000002
11110111111011000011110011 0.000004 0.000009
01100001111011000011110101 0.000001 0.000002
00000110110111110001011001 0.000001 0.000002
01110101111011101011001000 0.000006 0.000002
11101000000100011110000010 0.000004 0.000003
01110111011010101011001110 0.000001 0.000007
00101000001110010101100101 0.000001 0.000002
00101100111110111100000101 0.000003 0.000002
11010001000000001110000010 0.000004 0.000006
10101000101100111100000100 0.000010 0.000003
00100010111111111000001101 0.000012 0.000004
01111111111010101010011111 0.000006 0.000007
00011110111111111000001101 0.000005 0.000003
10101000101110010101100101 0.000004 0.000002
01010111011001101011001011 0.000001 0.000002
01110111110011000011111001 0.000024 0.000002
10000000001100010100100110 0.000004 0.000002
11111111000000000011111111 0.000001 0.000002
11111111110110101011001010 0.000001 0.000002
00001110110100111000001000 0.000001 0.000002
01111101111011100011111011 0.000001 0.000004
11101001000010000111110011 0.000001 0.000002
01111011111011100011111000 0.000001 0.000002
01010101110001000011110010 0.000001 0.000002
10000000000001110101110100 0.000001 0.000005
11111001000000001110100010 0.000006 0.000002
11110111001010000011111110 0.000004 0.000008
00000100110101110001010000 0.000001 0.000004
10011011000100001100101010 0.000004 0.000002
11101001101010000111110010 0.000010 0.000002
01110111111011101011111110 0.000009 0.000002
11011011000100001100001010 0.000012 0.000004
01111111111011101011111011 0.000003 0.000003
00000000001100111100000100 0.000014 0.000003
00000110111101111000001000 0.000005 0.000005
11010111000001000111111110 0.000012 0.000003
00100000101011110101110101 0.000005 0.000004
11001000000100111100000011 0.000001 0.000005
11010001000000001110110010 0.000021 0.000009
01101100111011110011110001 0.000001 0.000003
01111011111011100011111011 0.000012 0.000004
10001110000100111100000110 0.000003 0.000002
01010111110011101011001001 0.000003 0.000005
00111110111111110000001101 0.000001 0.000002
11010101110001000011111010 0.000001 0.000002
01111111111110101010001111 0.000012 0.000002
11110101101011000011110110 0.000001 0.000002
00000110110111111000001100 0.000009 0.000002
11111101101010000011110110 0.000001 0.000002
10000100000100011100000010 0.000008 0.000002
11111001101010000111110111 0.000006 0.000007
11111011111111101011001010 0.000001 0.000002
00001000001111111100000101 0.000003 0.000002
11010001001000001110100010 0.000015 0.000013
10101000000100010101110110 0.000004 0.000008
01111111011010000011111111 0.000005 0.000002
11110011111011100011111011 0.000010 0.000002
00100010111111111000000100 0.000004 0.000002
00100100111011110011110100 0.000004 0.000003
11000101000000000011110010 0.000004 0.000003
10000100000100010100100101 0.000006 0.000004
00101000110111111000001100 0.000003 0.000003
10001000000100011110000010 0.000003 0.000005
01110111111010101011111011 0.000003 0.000002
00101100111111111100000101 0.000001 0.000004
11100101101010001011110010 0.000003 0.000003
10001100000100010101110001 0.000001 0.000005
10000100000100010100110001 0.000003 0.000005
01010011011011000111110111 0.000001 0.000004
11110111111011101011111110 0.000001 0.000002
01010011011001000111111111 0.000003 0.000005
10000010000000000101111111 0.000006 0.000002
00001100111111111000000000 0.000001 0.000007
11101001000000000111110110 0.000014 0.000002
00000100000100111100000010 0.000003 0.000005
01000101110011100011110011 0.000001 0.000002
10001000000000010101110000 0.000001 0.000003
10111011000100111100001000 0.000001 0.000005
10000000000100010100110000 0.000017 0.000004
00000110010101111000001000 0.000004 0.000004
10001000000100010100101011 0.000004 0.000002
01110101111010101010010010 0.000004 0.000004
11001100000000000111110111 0.000004 0.000002
01100100111011110011010101 0.000003 0.000008
01111111111011100011111000 0.000010 0.000002
11110011001010000111111111 0.000013 0.000004
00001110010100111000001100 0.000004 0.000002
00001000000100010100100101 0.000010 0.000002
01100101101011000011110101 0.000001 0.000004
00101000001110110100100101 0.000012 0.000002
10101000000100010101100110 0.000001 0.000002
10000000000100010100110011 0.000001 0.000010
10000000000001000101110110 0.000001 0.000002
01010111111011101010011000 0.000003 0.000002
10001000000100001100001010 0.000001 0.000005
00000100000001010101100101 0.000001 0.000002
11111111001010000111111011 0.000001 0.000003
01110001111011100011111011 0.000006 0.000010
01010011011011000011111010 0.000003 0.000004
11010010000000000101111111 0.000001 0.000002
11010001000001000111110110 0.000024 0.000004
01111011111011100011111111 0.000008 0.000005
01110111011011101010001111 0.000001 0.000003
11010011000000000101110111 0.000001 0.000009
00001010010100111100001101 0.000003 0.000002
01110011111011000011111110 0.000008 0.000005
10101010000100111100001101 0.000012 0.000005
10001100000100010100000101 0.000003 0.000002
00111010111111111100001001 0.000004 0.000004
00001000010101111100000110 0.000015 0.000003
10001100100100011100000000 0.000005 0.000007
11110011111010000011111010 0.000003 0.000005
01111110111111111010001101 0.000004 0.000002
11111111111011100011111100 0.000004 0.000002
00010111110111111000001000 0.000008 0.000003
10000001000000000111110010 0.000005 0.000003
00101000000110111100000100 0.000005 0.000002
11010011000100001100000011 0.000001 0.000002
11010111110011101010011010 0.000008 0.000005
01111011111111111010001101 0.000003 0.000002
00001000000101010100100101 0.000005 0.000002
00110111111111111010001001 0.000003 0.000002
10001010010101111100001100 0.000005 0.000010
01111111111011101011010011 0.000005 0.000002
00110111111011100011011001 0.000004 0.000002
11010101001000000111111111 0.000014 0.000002
01000101011011000011110111 0.000005 0.000002
01111101111011101011011011 0.000003 0.000002
01111111111110101010010010 0.000001 0.000003
10010011000000000111111010 0.000003 0.000005
00101100110101111000000101 0.000001 0.000003
11110011111011000011111100 0.000010 0.000013
11111011101110101110101111 0.000001 0.000004
10001000000100010101100010 0.000006 0.000002
01100101111010101011010010 0.000003 0.000002
11001000000100011100100111 0.000001 0.000009
01111110111111111000001101 0.000003 0.000002
01000100010011000011110111 0.000001 0.000002
11011101000000001111110010 0.000001 0.000005
11110011111011100011111010 0.000026 0.000002
00111010001100111100001110 0.000001 0.000005
10000010001000000101110110 0.000001 0.000002
00101000001110111100000000 0.000008 0.000002
01010111111011101011000010 0.000003 0.000014
01110011111011100011011001 0.000004 0.000006
00101010110111111000000001 0.000017 0.000006
10101000000100110101100100 0.000003 0.000002
11111011001010001111101010 0.000001 0.000002
01100101111011101011010111 0.000003 0.000007
00100010111011110001011001 0.000009 0.000002
10101000100100010101100100 0.000004 0.000002
11111001000010000111110111 0.000010 0.000005
01110101110011100011111001 0.000001 0.000002
10011010000100111100001001 0.000019 0.000003
01010111110011100011111011 0.000004 0.000003
00000100000000010101110001 0.000003 0.000003
11111001001000001111100010 0.000003 0.000005
01100101111011100011110000 0.000019 0.000003
11000100001000000111110110 0.000013 0.000004
10001010000100010100100000 0.000004 0.000002
00101100100100111100000000 0.000010 0.000002
11100001000000000111110111 0.000001 0.000003
01110111111011101011010101 0.000004 0.000002
10001000000100011100100001 0.000004 0.000003
00000100010101110001010100 0.000001 0.000013
11100001111011000011110001 0.000001 0.000002
10111010000100010100101100 0.000006 0.000002
11110111101010000111111011 0.000001 0.000005
00101000001110010101110101 0.000001 0.000005
11010011011000000111111011 0.000001 0.000005
10001000001100111100000110 0.000032 0.000011
10001110000100010101101100 0.000003 0.000002
10100000001011110101110100 0.000001 0.000005
10001110000100010101101101 0.000001 0.000002
10101000100111010100110101 0.000001 0.000002
00001110010101111000001101 0.000001 0.000002
10101000101110110100110100 0.000004 0.000005
00010111110101111000001000 0.000005 0.000003
11001000000100001100100110 0.000004 0.000007
00001000000100011100000010 0.000009 0.000002
00000100010001010001110001 0.000003 0.000003
11110001111011000011111001 0.000001 0.000002
11011101000000000111111011 0.000001 0.000003
11010001000001000111110010 0.000013 0.000002
01111011111111101010001110 0.000018 0.000003
11011111001010000111111110 0.000001 0.000009
10000000000101010101110101 0.000008 0.000005
11010001000000001110110011 0.000001 0.000002
10001000000100010100101000 0.000008 0.000003
00000100000000010101100001 0.000001 0.000004
11010001111011000011110010 0.000001 0.000002
00101100100100111100000001 0.000023 0.000005
10101010001100111100001110 0.000008 0.000004
11110011111011100011111100 0.000008 0.000004
10101000000100111100001000 0.000003 0.000004
00111110001100111100001101 0.000001 0.000002
01111011111111101010001111 0.000014 0.000002
00000010010101010100011101 0.000001 0.000003
11000100110001000011110011 0.000001 0.000002
00101000111111111100001100 0.000005 0.000005
00000000000101010100110101 0.000001 0.000008
00000110110101110000011101 0.000004 0.000009
10000100000100011100000101 0.000004 0.000004
01101000111111111010000000 0.000004 0.000002
11010011011001000111111010 0.000014 0.000002
11001001000000001111100010 0.000004 0.000002
11000100000000000101110010 0.000003 0.000004
10000000000011010101110100 0.000001 0.000002
10001010000100000101111111 0.000013 0.000002
11010011010011000111111010 0.000004 0.000002
00000110111011110001010101 0.000001 0.000002
00001010000100111100001001 0.000015 0.000002
10000000000000010101110000 0.000027 0.000014
11010111110011001011011010 0.000001 0.000002
11101001000010000111110110 0.000001 0.000002
00101010110111111000000100 0.000004 0.000002
10000000000001010101100001 0.000008 0.000003
11100101111011000011110010 0.000009 0.000005
01110101111010101011010011 0.000021 0.000002
01110101111010101011000011 0.000003 0.000002
10101000000100011100000101 0.000014 0.000002
01110011111011000011011011 0.000001 0.000004
10001000000000000101110110 0.000009 0.000002
01111111111111111000001111 0.000001 0.000003
11010111111011001011011010 0.000004 0.000004
10101000000100110100100101 0.000004 0.000002
10000010000100011100001010 0.000005 0.000003
00100000011011110101110100 0.000010 0.000002
00001000010101111100000011 0.000004 0.000005
10000000000000000111111010 0.000001 0.000004
00010111111111111000001100 0.000012 0.000007
11111011001110001110001110 0.000003 0.000002
11010001000001000111111011 0.000004 0.000002
11110001001010000111110111 0.000014 0.000002
10001100000100010101110100 0.000005 0.000002
11010111110011001011011011 0.000001 0.000002
11011001000100001111100010 0.000004 0.000005
01010101011011101010010110 0.000003 0.000005
11010111000000001011001010 0.000001 0.000002
00101100110110111000000001 0.000008 0.000003
11000101000000001110110010 0.000006 0.000002
00110111111011110001111001 0.000003 0.000005
00000100011101110001000101 0.000003 0.000002
00110011111011110001111001 0.000001 0.000005
11110001111011100011110000 0.000001 0.000002
01100101111011101011010000 0.000004 0.000011
10101000000110111100000101 0.000003 0.000002
11000100000000000101110110 0.000006 0.000004
00010110111111111000001000 0.000040 0.000004
01110101111011101011010101 0.000012 0.000002
10000000000101010100100001 0.000010 0.000003
01111111111100101011001010 0.000001 0.000002
11011001000000001110100110 0.000001 0.000002
01111111111010100011111110 0.000009 0.000005
00000100000100011100000011 0.000003 0.000008
11011111000100001110101110 0.000003 0.000002
01110111111011000011011010 0.000001 0.000002
00000100010101010001100101 0.000001 0.000004
00111010111011110001011101 0.000003 0.000002
00000000000100011100000110 0.000001 0.000007
01111111111111101011001011 0.000023 0.000002
11011001000100001110110010 0.000001 0.000010
00000100001101111100000101 0.000001 0.000007
11001001001000000111110110 0.000005 0.000004
11111001000000000111111010 0.000004 0.000005
11110011000000000111111010 0.000006 0.000002
00000100000101111100000000 0.000001 0.000002
00011110111111111000001100 0.000001 0.000007
11010011010001101010010010 0.000001 0.000002
00110011111111111000001100 0.000005 0.000002
00001000100100011100000000 0.000001 0.000005
00110111111011110011111101 0.000004 0.000002
00100100111011110001100101 0.000003 0.000002
11010111110001000011110010 0.000001 0.000002
11111001001100001110100010 0.000004 0.000002
10101000000100010100100110 0.000001 0.000002
01100101111011000011110101 0.000014 0.000004
00101000100110111100000000 0.000003 0.000002
10001000000100010100111100 0.000006 0.000008
10101000000000010101100100 0.000001 0.000004
00000110011101111000001100 0.000001 0.000002
10000100000101010100110100 0.000001 0.000006
01110101111011000011010111 0.000001 0.000009
11111111111010100011111010 0.000006 0.000004
01010111011001101010011011 0.000006 0.000002
00010110110001110001011101 0.000005 0.000002
00000100000000010101100101 0.000001 0.000005
10101010000100010100101001 0.000004 0.000002
11001010000100011100001110 0.000001 0.000002
01111111111010101011011110 0.000017 0.000002
00011010010100111100001001 0.000001 0.000002
00000000011101111100000000 0.000004 0.000003
01100001111011000011110111 0.000001 0.000002
00000100110001110001010001 0.000008 0.000005
01010111111011001011111010 0.000001 0.000004
00110010111011110001111101 0.000003 0.000004
01010111111011000011110001 0.000003 0.000002
00101010111111110101111101 0.000001 0.000002
11010101000000001110100011 0.000008 0.000003
01110111011011001011001110 0.000001 0.000002
00101000011110111100000110 0.000001 0.000002
00110011111111111000001001 0.000005 0.000002
11010101110011000011111011 0.000008 0.000003
01110111111011100011011000 0.000001 0.000002
00010010110101111000001000 0.000001 0.000005
10000001000000000101110011 0.000003 0.000002
11111101101010000011110000 0.000001 0.000002
10011010000100011100001000 0.000037 0.000004
