Node_Config Probability Error
1000000101011100000000 0.000032 0.000004
1111001100111100000100 0.000002 0.000002
1010000100000110100111 0.000003 0.000002
0111000100111100001100 0.000006 0.000002
1101011011000011111010 0.000008 0.000002
1110101010010101111100 0.000008 0.000004
0000011101111100000100 0.000002 0.000004
1000000101010100110101 0.000003 0.000006
1111110110101011001010 0.000003 0.000002
0111110111110001001101 0.000003 0.000008
1010001100111100001110 0.000014 0.000011
0110001110110100100101 0.000002 0.000004
0110111111111010001111 0.000002 0.000009
0100110111111000000000 0.000002 0.000002
1001000001010101100100 0.000003 0.000006
1110111011000111111110 0.000002 0.000004
0011111101111000000101 0.000002 0.000004
1010000101111100000000 0.000005 0.000002
1010000100010100010101 0.000002 0.000006
1101101010000011111011 0.000009 0.000002
0001111011100011110001 0.000029 0.000002
0111111011110011011001 0.000002 0.000004
1011000100011100100100 0.000014 0.000004
1110111011000011111111 0.000003 0.000004
1110000100001111100110 0.000002 0.000010
0001011011100011010011 0.000002 0.000004
1110111011000011111011 0.000005 0.000004
1110000000001110100010 0.000002 0.000006
1001010001000001111001 0.000002 0.000006
0000011001101111000010 0.000002 0.000004
0110111111110001111101 0.000005 0.000004
1110101110001110101010 0.000018 0.000004
1010000100000110101010 0.000003 0.000018
0001110001101010010011 0.000005 0.000004
1010001100111100000101 0.000002 0.000002
0001110001110001011000 0.000002 0.000004
1110001010001111101110 0.000002 0.000007
0000011011101011011111 0.000002 0.000008
1100001000000111111010 0.000014 0.000002
1010110101111100001000 0.000005 0.000017
1011100100011100001001 0.000008 0.000007
1000000100111100000010 0.000017 0.000004
0000000101111100001101 0.000002 0.000002
1011000100001110111010 0.000008 0.000002
1001010001101011000010 0.000012 0.000004
1010001100111100001101 0.000006 0.000004
1001011001000011111011 0.000015 0.000004
0100011011110001010101 0.000002 0.000010
1100001000000111111011 0.000014 0.000002
0110111011101011011110 0.000005 0.000007
1011000100011100001010 0.000009 0.000013
0001110011110001001001 0.000002 0.000002
1010000100010101100111 0.000006 0.000002
0111101110110100101101 0.000003 0.000002
0111101010100011111110 0.000002 0.000004
0110111011000011111111 0.000020 0.000002
0001010101010000000101 0.000003 0.000004
0010100100111100000101 0.000008 0.000002
1000011011000011110110 0.000014 0.000006
1110100110111100001001 0.000008 0.000002
0101111010100011111111 0.000008 0.000002
0001010101111000001100 0.000018 0.000002
0100001011110101101101 0.000005 0.000004
1110001110111100001000 0.000005 0.000004
0110111011101010011010 0.000005 0.000002
0111100111111100000100 0.000003 0.000009
0001111011100011111001 0.000042 0.000010
0111101111111000000100 0.000005 0.000004
1110001110001110101011 0.000006 0.000008
1011100100111100001101 0.000008 0.000028
1011100100011100000100 0.000009 0.000006
1010001100010100100100 0.000008 0.000006
0110000101111100000101 0.000002 0.000008
1000010001000111111111 0.000027 0.000007
0100011011100011110011 0.000009 0.000006
0111111111111100000100 0.000005 0.000008
1110100100011100100001 0.000002 0.000004
1110000000001110110010 0.000002 0.000002
1001000001000111110110 0.000018 0.000004
1011000100111100001101 0.000015 0.000002
0111111011100011110001 0.000014 0.000002
0110111111111100000001 0.000032 0.000002
0011000100011100001111 0.000002 0.000004
1101110001000011110011 0.000009 0.000002
0001011011000011111010 0.000041 0.000002
0110001110101110101110 0.000002 0.000002
0001001101111100000100 0.000002 0.000002
0011000100011100000100 0.000002 0.000004
1010010001000111110010 0.000005 0.000004
0101111011101011101000 0.000002 0.000002
1011000100010101100100 0.000006 0.000002
1111000100011100001010 0.000002 0.000006
0111101100111000001001 0.000005 0.000002
1011110100101010011010 0.000002 0.000004
1110001010010101111101 0.000002 0.000004
0110111011110011110101 0.000003 0.000004
0100011011000111110011 0.000008 0.000002
1101111011000011111100 0.000003 0.000004
1110000100011100001001 0.000021 0.000008
0100011011100011110110 0.000006 0.000004
0000011111111100000100 0.000014 0.000002
1111101010001011110010 0.000003 0.000002
1110101110111100001101 0.000021 0.000004
0001110101111000000101 0.000070 0.000004
1110000100010101101101 0.000017 0.000002
1100011011000011111010 0.000027 0.000011
1000011001000111111111 0.000008 0.000002
0001111011110001011101 0.000035 0.000002
1100111011000011110000 0.000009 0.000002
0011000100111100000001 0.000035 0.000002
0000111011101011010010 0.000015 0.000008
0110111010000011111011 0.000005 0.000004
1001000100111100001001 0.000002 0.000002
1111000100011100001100 0.000005 0.000004
0001010011100011111011 0.000002 0.000009
1011001000000111111010 0.000002 0.000007
1000010001101011011010 0.000002 0.000004
0111100100111000000101 0.000014 0.000002
1000000101010100100000 0.000005 0.000009
0100101110111100000101 0.000003 0.000002
0000001111111100000101 0.000003 0.000007
1011100000000011110010 0.000003 0.000006
0110011111111100000101 0.000002 0.000004
0101111011100011010101 0.000003 0.000002
1100111011000011111001 0.000005 0.000002
1000000000000110100110 0.000008 0.000002
0000010101111000000101 0.000002 0.000004
0101101010000011110111 0.000002 0.000006
0001111101111000001100 0.000018 0.000004
1000010101111100001000 0.000003 0.000006
1000000001010100110101 0.000006 0.000013
0100111011101010011011 0.000005 0.000006
0000011011000011110110 0.000005 0.000002
1001010000001011110010 0.000002 0.000004
0100001111111100000101 0.000005 0.000002
0111111011101011010011 0.000008 0.000002
1111101010000011111010 0.000009 0.000004
1101001010000011110110 0.000002 0.000004
1101011011000011110110 0.000003 0.000002
0111110110111000000000 0.000006 0.000013
0101111011110001101001 0.000012 0.000002
1001110011100011111000 0.000002 0.000002
1110000100010101101100 0.000014 0.000004
0110110111111010001101 0.000002 0.000004
1110101110010101111101 0.000002 0.000002
0000011111111100000001 0.000002 0.000006
0111111010101011111110 0.000002 0.000002
0111111010100011111111 0.000029 0.000002
1001110000000011110010 0.000003 0.000009
0110111111110001010101 0.000003 0.000002
0001010001010001010100 0.000003 0.000006
1101111010000011111010 0.000024 0.000009
1000010011000011110110 0.000009 0.000002
1101101010000011110010 0.000005 0.000002
0010001110111100000111 0.000002 0.000002
0000011011000111111111 0.000024 0.000004
0001010101110000000101 0.000002 0.000002
0011000100011100000101 0.000027 0.000004
1000000000000101111101 0.000005 0.000002
1011000100001010000010 0.000008 0.000004
1101110011100011111001 0.000003 0.000002
1101001010000111110110 0.000002 0.000002
0101101011010101110101 0.000002 0.000002
1000000001010101101001 0.000002 0.000010
1000010011000011110011 0.000009 0.000004
0001110011101011010010 0.000029 0.000004
1001010001001011000010 0.000003 0.000004
0011111111111000000101 0.000011 0.000002
0101111011111010000100 0.000023 0.000006
1001010001000111111011 0.000020 0.000004
0010001100011100000100 0.000002 0.000006
0110111011100011111101 0.000011 0.000002
0001010101101010001010 0.000002 0.000002
1011000100010100101001 0.000002 0.000004
1111101010000011111111 0.000009 0.000002
1011000100111100001111 0.000003 0.000004
0110101111111100101101 0.000002 0.000002
0001111101111000001000 0.000024 0.000004
0001000100111100001011 0.000002 0.000008
0001110001110001011101 0.000008 0.000002
0001110001010001011001 0.000005 0.000010
1010001100111100000110 0.000055 0.000002
1001100001000001110101 0.000002 0.000004
1110100100011100001101 0.000005 0.000002
1110111010000011111010 0.000008 0.000008
0111101010010101111101 0.000002 0.000002
0100111011000011111000 0.000011 0.000004
0111111111111001000001 0.000003 0.000008
0111110100111000000001 0.000005 0.000007
0111111010100011111110 0.000012 0.000006
1110100110010100100100 0.000002 0.000002
1000000000001111000010 0.000003 0.000002
1110100010000111110011 0.000002 0.000002
1000000100001110100110 0.000009 0.000002
0001010001000011010010 0.000002 0.000002
1110111011000011111110 0.000009 0.000002
1111000100011100001110 0.000002 0.000002
0100111111111100001100 0.000005 0.000006
0110110111111100001101 0.000012 0.000004
0110000100111100000111 0.000002 0.000006
0011100100111000000100 0.000002 0.000002
1101111010100011111010 0.000018 0.000002
0100111111110001011001 0.000005 0.000004
1110110011000011111010 0.000003 0.000004
1110100100011100101001 0.000003 0.000006
0001110001000011111101 0.000002 0.000004
0111111011110011110101 0.000008 0.000002
1001000001000111111010 0.000006 0.000002
1111000000000111111010 0.000015 0.000002
0001110011010001110101 0.000002 0.000008
0001001000010100110101 0.000002 0.000004
1001010000000011111010 0.000003 0.000002
1111111110101010011010 0.000002 0.000004
0001010011000011110011 0.000012 0.000004
1110000100010101101000 0.000002 0.000004
0001111011000011110100 0.000003 0.000002
0010001100111100001100 0.000011 0.000002
1110001110101110101110 0.000005 0.000006
1000110011000011111110 0.000002 0.000002
1011000100001110100111 0.000014 0.000006
1111111011000011111100 0.000002 0.000009
0100011011000111111111 0.000018 0.000006
0101111011111010000010 0.000002 0.000006
1111110010000011111011 0.000026 0.000002
1000000000000111100010 0.000002 0.000013
0111111011100011011111 0.000003 0.000002
0000000101111100000100 0.000017 0.000002
0111111011111010001000 0.000009 0.000002
1010000100011110000110 0.000005 0.000008
1111100000000011110001 0.000002 0.000002
1000010011000111111110 0.000006 0.000004
0001010001101010011011 0.000003 0.000004
1110000100011100000010 0.000011 0.000002
1001010001001011011010 0.000009 0.000004
1000000000000101111000 0.000003 0.000002
1101110011100011111110 0.000002 0.000002
1000000000000110100011 0.000002 0.000002
1111100100111000001100 0.000009 0.000002
0100001011010101110101 0.000009 0.000004
0001111011100011111000 0.000017 0.000002
1110100100110100101101 0.000002 0.000006
1010100100010100110101 0.000002 0.000002
1010001100111100001100 0.000012 0.000015
0100111011110001001101 0.000008 0.000002
0111110111111010001100 0.000006 0.000015
1010000100010101000111 0.000003 0.000002
1010100100001110101010 0.000003 0.000004
0111111011111001011001 0.000003 0.000002
0101111011111010011001 0.000002 0.000013
0100011011000111110111 0.000015 0.000002
1000111011100011110011 0.000003 0.000002
1000000100111100001110 0.000002 0.000004
1001000000001110010010 0.000003 0.000002
1001111011000011110000 0.000003 0.000004
0010100100111100000000 0.000003 0.000004
1000001000001111100010 0.000006 0.000002
1000001011000111111111 0.000002 0.000004
1111001010000111110111 0.000008 0.000002
0111110011100011111001 0.000003 0.000008
1000000100011100000111 0.000023 0.000004
0101011011000011111011 0.000033 0.000002
0001111011100011011001 0.000005 0.000004
0101111010101011111010 0.000015 0.000002
1110100111010101101101 0.000002 0.000004
1111101010000011111110 0.000018 0.000002
0110111110111100001000 0.000002 0.000004
1011000000000011111110 0.000002 0.000007
1110001110111100000110 0.000017 0.000006
1011000100001100001110 0.000008 0.000004
1110000100010100100000 0.000002 0.000006
1101111011000011110010 0.000027 0.000002
0111110111110000011101 0.000005 0.000004
0000111011000011110010 0.000003 0.000002
0101110011000011111000 0.000005 0.000002
1011000100001110000011 0.000003 0.000006
1010000100010101100001 0.000018 0.000002
1110100000000111111100 0.000002 0.000004
1000000101010100101000 0.000002 0.000004
0001111011101010011011 0.000012 0.000004
0011111110101010000010 0.000002 0.000004
1101110001000011111011 0.000005 0.000002
1101110000000011111010 0.000002 0.000002
0001010001001010010010 0.000005 0.000002
0111111111101010011010 0.000002 0.000002
0101111011110001111000 0.000029 0.000002
0001011101111100001100 0.000002 0.000002
1110101010000111111011 0.000038 0.000006
0001111011110001001101 0.000006 0.000002
1011000100010100100111 0.000006 0.000002
0001000001010101101101 0.000002 0.000006
1000000101010100100100 0.000024 0.000002
0101111011101011111101 0.000005 0.000002
1000000101010100101100 0.000015 0.000002
0111001100111100001111 0.000002 0.000004
0010000100011100000111 0.000008 0.000002
0111101010000111111111 0.000003 0.000006
0101011011101011010111 0.000005 0.000002
1100001000000111110111 0.000003 0.000004
0001110001000011010101 0.000003 0.000009
1000000100010100000100 0.000003 0.000002
0010001110111100001100 0.000005 0.000006
0101101010000011110011 0.000003 0.000004
1000001001000111111110 0.000012 0.000002
0101110101111000000000 0.000005 0.000002
0001000100111100000111 0.000002 0.000010
0001111011100011110010 0.000033 0.000002
1010000100001101000110 0.000002 0.000002
0001110101110001010101 0.000003 0.000002
0001111011100001110101 0.000002 0.000007
1011100100111000001001 0.000005 0.000002
0110001100111100000000 0.000032 0.000004
1110100100011100000101 0.000008 0.000002
1011110101111000000100 0.000003 0.000004
0111111011101011110010 0.000012 0.000002
1110001100001110001110 0.000002 0.000013
1000010001001111010010 0.000005 0.000006
1110111110101110011110 0.000002 0.000002
1000000101111100001101 0.000002 0.000002
1000011011000111110111 0.000015 0.000017
1011100100010100101001 0.000002 0.000002
1000000000000111111100 0.000003 0.000004
0110101110110100001101 0.000005 0.000004
1000000100001100000010 0.000023 0.000002
0000001100111100000011 0.000006 0.000004
0001110011101011001010 0.000002 0.000002
0111101010000011111101 0.000002 0.000004
1110100110010101101001 0.000002 0.000006
1110000100010100111001 0.000002 0.000002
0000011001110001010100 0.000002 0.000002
0111101110111010000110 0.000002 0.000002
0110001100011100001101 0.000005 0.000004
1101110011000011110011 0.000017 0.000006
1011010100101011001010 0.000002 0.000002
1110000100010100001101 0.000008 0.000002
1101101010000011111010 0.000008 0.000004
0110111011101011011001 0.000002 0.000004
0101110011000011110010 0.000003 0.000008
1110101110110100100101 0.000008 0.000002
1001110001000011111100 0.000002 0.000004
1001111001000011110010 0.000006 0.000002
1010001110011100000011 0.000002 0.000010
1110101010101111101010 0.000003 0.000002
1010100100010100100001 0.000011 0.000009
0010000101111100001100 0.000002 0.000004
1101110011000011111110 0.000012 0.000007
1101110000000011111011 0.000003 0.000007
0000011001010101010100 0.000002 0.000002
0111111010110001011101 0.000002 0.000004
0001011011101011010010 0.000009 0.000002
1000110011000011111111 0.000002 0.000002
0001111001101011010010 0.000002 0.000006
1111100010000011111011 0.000003 0.000002
1110000100011100000111 0.000032 0.000002
0010001110111100000101 0.000009 0.000004
1110000100010101110100 0.000002 0.000002
1110001110011100000101 0.000003 0.000004
0001111011110000011100 0.000002 0.000006
1001010001000111110011 0.000014 0.000004
1110100100011100001001 0.000015 0.000002
0001010001000011111010 0.000039 0.000004
0001011011100011111010 0.000011 0.000002
1000010011000111110111 0.000005 0.000004
0010000100011100001001 0.000002 0.000006
1010000100011100101100 0.000003 0.000004
0101111011111010000000 0.000045 0.000002
0110001110110100000101 0.000002 0.000006
1010110101111100000000 0.000003 0.000004
0101111011111011011101 0.000003 0.000002
0111111111111001001001 0.000002 0.000004
1100111011100011111000 0.000012 0.000009
0001110101110000001101 0.000002 0.000008
1001000100011100000010 0.000014 0.000002
0001110011100011110001 0.000011 0.000002
1110000100011110000110 0.000002 0.000015
1001000101111100000100 0.000002 0.000012
0100011011100011110010 0.000003 0.000002
1111101010000011110110 0.000003 0.000002
0100111011101011110000 0.000006 0.000002
1110101111011100100100 0.000002 0.000002
1011000100001111100010 0.000003 0.000002
1111001010000111111011 0.000005 0.000002
0111111011110011110001 0.000005 0.000012
0111101110111000001001 0.000024 0.000004
1100111011000011110110 0.000006 0.000006
0001111010000011111011 0.000003 0.000006
0111001100111100001110 0.000003 0.000002
0000111111111000000001 0.000027 0.000013
0110001111111100001101 0.000002 0.000006
1000010011000011110010 0.000011 0.000002
1110100100010101100101 0.000003 0.000006
0101111011100011011101 0.000018 0.000009
1001110001000011111110 0.000023 0.000004
0001111111110000010101 0.000002 0.000002
0100101111111100000100 0.000003 0.000006
1100001010000111110111 0.000006 0.000002
0111111011110001110101 0.000012 0.000002
0100111011101011001010 0.000014 0.000002
1110111010100011111011 0.000002 0.000002
0000001101111100001100 0.000002 0.000002
1000000100010100101101 0.000008 0.000002
1001001000000011111110 0.000002 0.000004
1000000100010100101001 0.000003 0.000006
0011000100111100001100 0.000012 0.000004
1000000100000101111110 0.000003 0.000004
0001111011110001111101 0.000006 0.000002
0011110111111000001100 0.000005 0.000002
1000000000000110110110 0.000003 0.000002
1000010001000111011010 0.000005 0.000002
1000000100001110001110 0.000006 0.000007
0111111111111001011100 0.000003 0.000004
0001110011110001010001 0.000006 0.000006
1001000001000111111011 0.000011 0.000004
1010000100010101101001 0.000003 0.000002
1110101100001110100010 0.000002 0.000004
1110100100011100100000 0.000005 0.000008
1000010011000111110011 0.000012 0.000009
0111100100111000001101 0.000011 0.000002
0001010001001011110010 0.000002 0.000004
1011000100001100000110 0.000008 0.000002
0001011011100011111110 0.000018 0.000016
0111100100111000000000 0.000020 0.000002
1010000000001111110010 0.000008 0.000004
1111100010001011111010 0.000002 0.000004
1011010100101011000010 0.000002 0.000006
0011101100111100001101 0.000002 0.000002
1101111011000011111001 0.000002 0.000002
0111111011111010000101 0.000002 0.000004
1110001100111100001101 0.000015 0.000002
1110000100010100101000 0.000005 0.000002
1110001100111100001010 0.000005 0.000002
0000111011100011110011 0.000006 0.000011
0111111111111000001011 0.000003 0.000004
1010000101111100000101 0.000027 0.000002
1000001100111100000100 0.000008 0.000002
1000000000000100111011 0.000002 0.000002
0110111110111100000001 0.000005 0.000002
0000011011000111110111 0.000015 0.000006
0101111010101011010110 0.000003 0.000002
1000000000010100110100 0.000006 0.000004
1110100000000111111011 0.000005 0.000002
0100011011101011010110 0.000002 0.000009
0001110011000011111100 0.000003 0.000002
0110111011110001010101 0.000006 0.000002
1100001011000111110110 0.000002 0.000002
1110111011100011110000 0.000002 0.000002
1110001100011100000001 0.000003 0.000002
0101001010000011111111 0.000003 0.000002
1110001110010101101100 0.000005 0.000002
1000000101111100001000 0.000005 0.000002
1101111010000011111011 0.000008 0.000004
0100001010110101110101 0.000002 0.000004
0011100100011100000001 0.000011 0.000002
1001010001001011010010 0.000011 0.000002
0100111011000111111001 0.000002 0.000008
1010000100000100100010 0.000009 0.000004
0000111101111000000001 0.000003 0.000002
0001111011100011110000 0.000014 0.000004
1010000000000101110010 0.000008 0.000004
0001111001000011110111 0.000002 0.000006
0100011011100011111010 0.000003 0.000026
1010010001000111110011 0.000008 0.000002
1110000100010100111100 0.000011 0.000002
0111111111101010011011 0.000002 0.000002
0111111011101010011011 0.000005 0.000006
1110100100010100100100 0.000002 0.000002
1000000100001100100010 0.000023 0.000002
1001010001010001010100 0.000002 0.000004
1010000000000101111011 0.000003 0.000004
1001000100001110000010 0.000005 0.000004
0001000100111100000001 0.000015 0.000004
0000111111101010011010 0.000002 0.000004
0011000101111100001101 0.000002 0.000004
0101011011000011110010 0.000006 0.000006
0111100110111100001100 0.000015 0.000002
0001111001100011111000 0.000003 0.000004
0111111111101010011110 0.000002 0.000004
0001011001000011110110 0.000024 0.000004
1110100110010101101101 0.000005 0.000002
0001010001001011010010 0.000006 0.000004
1110101010110101111100 0.000002 0.000007
1000000001010101110000 0.000005 0.000002
1110001100010100110110 0.000002 0.000004
0001110101111010001001 0.000002 0.000010
0000111011000011111111 0.000006 0.000004
0011000100011100001100 0.000003 0.000002
0100111011100011011011 0.000005 0.000002
0101111011111001011000 0.000006 0.000002
1001110101111000000000 0.000002 0.000002
1010000101111100001101 0.000006 0.000006
0100111011100011011010 0.000002 0.000006
1000000100001110001010 0.000003 0.000002
0001111111110001011101 0.000006 0.000002
1111111010000011110110 0.000003 0.000004
0001001100111100000000 0.000002 0.000006
0001000001010101110101 0.000003 0.000011
1111110011000011110011 0.000003 0.000004
0100111011000011110110 0.000008 0.000002
0001010001110001010101 0.000011 0.000002
1111110011000011111010 0.000014 0.000002
1010001100011100100110 0.000002 0.000022
0000011001000011111111 0.000002 0.000004
1110001110010100101101 0.000011 0.000002
0000000101111100001100 0.000006 0.000004
1000000000000110111011 0.000002 0.000002
0111101110010000101101 0.000003 0.000002
0101011011110001010101 0.000005 0.000002
1000000100000101110011 0.000009 0.000002
1110101010000111111010 0.000032 0.000002
0101101110111000001100 0.000002 0.000004
1001111011100011111010 0.000002 0.000002
1001010001000001111000 0.000002 0.000002
0101111111111010001101 0.000008 0.000011
1110001100111100000011 0.000002 0.000006
1010000100000111110110 0.000003 0.000012
1110101110111100001001 0.000005 0.000006
1110001100111100001000 0.000014 0.000002
1110000100010101100100 0.000011 0.000004
0111110011000011110111 0.000005 0.000002
1000000100010100101000 0.000005 0.000006
0011110111111000001101 0.000014 0.000002
1000011001000011111110 0.000005 0.000004
0101111011111000001000 0.000005 0.000002
1000000000001110000010 0.000005 0.000002
1011000100010100001100 0.000002 0.000004
1010000100001110110011 0.000008 0.000004
1001011011000011111011 0.000006 0.000002
0001110001100011011011 0.000005 0.000004
1001111011100011110010 0.000002 0.000004
0100111011000011110001 0.000008 0.000008
0001000100111100000101 0.000009 0.000009
1010001100001110100110 0.000021 0.000002
1110000100001110101011 0.000009 0.000006
0001111011101011000010 0.000023 0.000022
1110100000000111111010 0.000003 0.000004
0101110011100011111000 0.000017 0.000006
0001010001101011001010 0.000003 0.000002
0001110001101010010010 0.000003 0.000006
1111000100001010001010 0.000002 0.000008
0001110011110001011101 0.000009 0.000004
1001010011000011111011 0.000023 0.000002
1010010100101010001010 0.000002 0.000004
0011100101111000001101 0.000002 0.000006
1110100000000111110011 0.000003 0.000002
1110100111111100000100 0.000008 0.000006
0001011011100011111011 0.000012 0.000004
1101111011100011111100 0.000005 0.000004
0111111011111010000000 0.000002 0.000004
1010000101011100001001 0.000002 0.000004
0111111011100011011011 0.000002 0.000002
1000010001000011111111 0.000026 0.000002
0100111011110011110001 0.000009 0.000011
1110001100011100001101 0.000002 0.000004
0101110011000011111101 0.000005 0.000021
1011000100001110001011 0.000002 0.000008
1110101010010101110001 0.000002 0.000002
0101110001000011110011 0.000002 0.000012
1001001000000011110011 0.000003 0.000002
0001000100011100001001 0.000002 0.000004
1100011011000011110111 0.000003 0.000002
1001010000000011110010 0.000006 0.000002
0110101110111100101001 0.000002 0.000004
1111100100111000001000 0.000017 0.000004
0110101111111100001100 0.000006 0.000002
0100011011000111111110 0.000011 0.000004
0110111111111010001101 0.000017 0.000002
0101110101111000001001 0.000003 0.000002
1110001110010100100100 0.000005 0.000002
1110100110010101101100 0.000003 0.000002
0100111011101011011011 0.000015 0.000004
0101111011111001010001 0.000002 0.000004
1000000000000110101011 0.000003 0.000004
1110101010001111111010 0.000003 0.000004
0110100100011100000001 0.000003 0.000002
1111000010000111110111 0.000005 0.000002
0110100110111100000000 0.000003 0.000002
1110111110101011001010 0.000003 0.000002
0001111011101010010011 0.000017 0.000006
1110000000001110100011 0.000003 0.000002
0111111011101011011111 0.000008 0.000002
1010000100001111101010 0.000006 0.000002
0001010001000011110110 0.000003 0.000006
1001110011000011111100 0.000012 0.000002
1100111011100011111010 0.000035 0.000006
0101111010101010011011 0.000005 0.000004
0100111011110001111101 0.000008 0.000006
1001000100011100001010 0.000002 0.000002
1110101010010101110100 0.000011 0.000004
0101011011101011011110 0.000020 0.000002
0001111011100011011011 0.000009 0.000010
1011000100111100000111 0.000003 0.000002
0101111011111011000000 0.000003 0.000004
0111001110111100000101 0.000011 0.000006
1000010101001111000010 0.000002 0.000016
1001000001000011111110 0.000008 0.000002
1011000101011100000100 0.000005 0.000002
1000011011100011111010 0.000005 0.000002
1010000100011110000011 0.000003 0.000002
1110001110011100000100 0.000006 0.000002
0010000101111100000111 0.000002 0.000002
0010000100011100000100 0.000003 0.000002
1111110011000011111000 0.000008 0.000004
1000000000000110110010 0.000006 0.000004
1011000100010100100100 0.000027 0.000002
1110001100111100001111 0.000011 0.000004
0100101111111100001100 0.000002 0.000002
1111001010000111111110 0.000011 0.000002
1111101010000011111011 0.000002 0.000008
0000000101011100000101 0.000006 0.000009
1000010001000011110111 0.000017 0.000006
0100011011000011110110 0.000012 0.000002
1010000101010100110101 0.000005 0.000002
1001000001010100110101 0.000005 0.000002
0001111011101011011001 0.000002 0.000011
1000000100010100110101 0.000005 0.000002
1110000110111100000001 0.000002 0.000004
0110001110111110000111 0.000002 0.000002
0000011001101010010011 0.000002 0.000006
0111111011111010000111 0.000002 0.000002
0101111010101011000011 0.000003 0.000010
1010000100010100110001 0.000014 0.000004
1001000100010100101100 0.000005 0.000004
1001110001010001110001 0.000003 0.000006
0111001100111100000001 0.000002 0.000009
0001100101111000000100 0.000002 0.000004
0011110100001010001011 0.000002 0.000002
1001000000010100110101 0.000006 0.000002
0000010101111100000001 0.000008 0.000002
0011110100101011000011 0.000002 0.000002
0101011011101011001110 0.000002 0.000002
0001110001110001011001 0.000008 0.000015
0011110101111000000001 0.000018 0.000002
1110100100001110101011 0.000002 0.000002
1110001110111100000000 0.000014 0.000002
0111111110101010001011 0.000011 0.000002
1001001000000011110010 0.000006 0.000002
1000000100001110001011 0.000002 0.000002
0111101100111100001101 0.000005 0.000002
1110001110110100110100 0.000002 0.000002
0111111011111010001001 0.000009 0.000002
1000000100010100000110 0.000002 0.000002
0001111011100011111100 0.000009 0.000002
1100011011000111110011 0.000005 0.000006
0010000100111100001001 0.000018 0.000002
0110111011101011001110 0.000002 0.000013
0111111011110001111001 0.000011 0.000006
1110000000010101100100 0.000002 0.000006
0000010101111100000011 0.000002 0.000006
0001010001010001010101 0.000003 0.000002
0101111011110000111001 0.000002 0.000004
1101001000000111111110 0.000002 0.000004
0100111011101011011001 0.000003 0.000002
0001000101011100000100 0.000003 0.000002
1010001100011100000101 0.000003 0.000002
0111111010000011111010 0.000006 0.000004
1110000100000101111011 0.000002 0.000004
0111111111111010001011 0.000002 0.000004
0111100110111100000100 0.000008 0.000002
0001110011000011110000 0.000006 0.000006
1010010001000011111011 0.000005 0.000002
0011000100011100000001 0.000008 0.000002
1111101010000111111010 0.000003 0.000004
1110000100110100001101 0.000002 0.000002
1011000100010100110101 0.000018 0.000002
0001110101010000010001 0.000002 0.000004
0100011011101011010010 0.000003 0.000002
0001110011101011001011 0.000003 0.000004
1110001100011100001110 0.000017 0.000002
1110001100001110101011 0.000003 0.000002
0110111011101011011011 0.000009 0.000002
0101111010101011111011 0.000003 0.000008
1101110011000011110001 0.000006 0.000002
0110111010100011111011 0.000005 0.000002
1010000100010101100110 0.000006 0.000006
1100011011000011110110 0.000021 0.000002
1010000000001110110010 0.000003 0.000002
1111100110010101100101 0.000002 0.000002
1001110101101011000010 0.000002 0.000002
0101110101111000000001 0.000002 0.000004
1000000100010100000101 0.000017 0.000002
0000110111111000001000 0.000002 0.000004
1000000100011100001000 0.000021 0.000006
1001000101010100110100 0.000003 0.000002
1010000010000111111010 0.000002 0.000006
0000010101111000000001 0.000002 0.000004
0101111011100011010011 0.000006 0.000006
0111001110011100100111 0.000002 0.000004
0010001100011100001111 0.000002 0.000002
0001010011000011110010 0.000002 0.000011
1111100110111000100100 0.000002 0.000002
0110111111111010000100 0.000015 0.000002
0111111111101010001011 0.000002 0.000006
0000111011101011010011 0.000002 0.000006
1110001100010101101101 0.000006 0.000002
0101111011110001100001 0.000002 0.000002
1010000000000101111111 0.000020 0.000002
1100000000000111110010 0.000009 0.000008
1000000000000101110001 0.000011 0.000002
1000000100011100100000 0.000009 0.000002
1110000100111100001011 0.000005 0.000004
1001110011000011110111 0.000006 0.000002
0111100110111000001001 0.000009 0.000002
1000001001010101100100 0.000006 0.000002
1011100100011100100001 0.000002 0.000006
0001100100111100000001 0.000002 0.000006
1110001100010100101100 0.000012 0.000006
0001110011100011111111 0.000003 0.000002
1010001100010100100101 0.000003 0.000004
1000001100111100001100 0.000003 0.000002
0110001100011100001001 0.000002 0.000002
1001000100011100000101 0.000006 0.000002
1000011000000111110011 0.000002 0.000002
0011110111111000000101 0.000008 0.000007
0101111010000011110001 0.000003 0.000004
0001110001110000010001 0.000002 0.000002
1001000001000011110001 0.000002 0.000002
1001001000000011111010 0.000009 0.000008
0001011011101010011010 0.000002 0.000002
1110101100010100101101 0.000005 0.000004
0110001100011100000100 0.000002 0.000002
0110001110110100001101 0.000002 0.000002
0000010011000111110111 0.000002 0.000002
0110100110111100000100 0.000021 0.000002
0110001110001110001110 0.000002 0.000006
0001111011101011111000 0.000002 0.000004
0110111011100011111100 0.000008 0.000002
0101111010101010001010 0.000002 0.000002
0110110111110001001101 0.000002 0.000004
1001010001000011010101 0.000002 0.000002
1110001100011100001000 0.000002 0.000002
1000010101101110001010 0.000003 0.000002
1000000000010100100101 0.000002 0.000008
0110001100011100001111 0.000005 0.000006
1100011011000111110110 0.000017 0.000004
0110111011000011110111 0.000006 0.000009
0011111111111000001101 0.000009 0.000002
1110001110101110001110 0.000005 0.000002
